Date,Group1
2023-04-05T19:00:00+02:00,17.0
2023-04-05T20:00:00+02:00,13.0
2023-04-05T21:00:00+02:00,16.0
2023-04-05T22:00:00+02:00,18.0
2023-04-05T23:00:00+02:00,34.0
2023-04-06T00:00:00+02:00,30.0
2023-04-06T01:00:00+02:00,6.0
2023-04-06T03:00:00+02:00,2.0
2023-04-06T04:00:00+02:00,13.0
2023-04-06T05:00:00+02:00,12.0
2023-04-06T06:00:00+02:00,20.0
2023-04-15T11:00:00+02:00,209.0
2023-04-15T20:00:00+02:00,143.0
2023-04-15T21:00:00+02:00,122.0
2023-04-15T22:00:00+02:00,97.0
2023-04-16T02:00:00+02:00,15.0
2023-04-16T03:00:00+02:00,18.0
2023-04-16T04:00:00+02:00,12.0
2023-04-16T05:00:00+02:00,10.0
2023-04-16T06:00:00+02:00,8.0
2023-04-16T07:00:00+02:00,6.0
2023-04-16T08:00:00+02:00,7.0
2023-04-16T09:00:00+02:00,1.0
2023-04-16T10:00:00+02:00,1.0
2023-04-16T11:00:00+02:00,1.0
2023-04-16T12:00:00+02:00,1.0
2023-04-16T13:00:00+02:00,0.0
2023-04-16T14:00:00+02:00,0.0
2023-04-16T15:00:00+02:00,0.0
2023-04-16T16:00:00+02:00,0.0
2023-04-16T17:00:00+02:00,0.0
2023-04-16T18:00:00+02:00,2.0
2023-04-16T19:00:00+02:00,3.0
2023-04-16T20:00:00+02:00,0.0
2023-04-16T21:00:00+02:00,0.0
2023-04-16T22:00:00+02:00,3.0
2023-04-16T23:00:00+02:00,11.0
2023-04-17T00:00:00+02:00,10.0
2023-04-17T01:00:00+02:00,12.0
2023-04-17T02:00:00+02:00,13.0
2023-04-17T03:00:00+02:00,13.0
2023-04-17T04:00:00+02:00,4.0
2023-04-17T05:00:00+02:00,6.0
2023-04-17T06:00:00+02:00,22.0
2023-04-17T07:00:00+02:00,28.0
2023-04-17T08:00:00+02:00,22.0
2023-04-17T09:00:00+02:00,21.0
2023-04-17T10:00:00+02:00,21.0
2023-04-17T11:00:00+02:00,20.0
2023-04-17T12:00:00+02:00,13.0
2023-04-17T13:00:00+02:00,6.0
2023-04-17T14:00:00+02:00,0.0
2023-04-17T15:00:00+02:00,1.0
2023-04-17T16:00:00+02:00,0.0
2023-04-17T17:00:00+02:00,0.0
2023-04-17T18:00:00+02:00,0.0
2023-04-17T19:00:00+02:00,22.0
2023-04-17T20:00:00+02:00,95.0
2023-04-17T21:00:00+02:00,104.0
2023-04-17T22:00:00+02:00,73.0
2023-04-17T23:00:00+02:00,56.0
2023-04-18T00:00:00+02:00,89.0
2023-04-18T01:00:00+02:00,140.0
2023-04-18T02:00:00+02:00,175.0
2023-04-18T03:00:00+02:00,185.0
2023-04-18T04:00:00+02:00,143.0
2023-04-18T05:00:00+02:00,140.0
2023-04-18T06:00:00+02:00,179.0
2023-04-18T07:00:00+02:00,170.0
2023-04-18T08:00:00+02:00,138.0
2023-04-18T09:00:00+02:00,120.0
2023-04-18T10:00:00+02:00,105.0
2023-04-18T11:00:00+02:00,93.0
2023-04-18T12:00:00+02:00,61.0
2023-04-18T13:00:00+02:00,39.0
2023-04-18T14:00:00+02:00,44.0
2023-04-18T15:00:00+02:00,32.0
2023-04-18T16:00:00+02:00,49.0
2023-04-18T17:00:00+02:00,82.0
2023-04-18T18:00:00+02:00,78.0
2023-04-18T19:00:00+02:00,106.0
2023-04-18T20:00:00+02:00,126.0
2023-04-18T21:00:00+02:00,135.0
2023-04-18T22:00:00+02:00,151.0
2023-04-18T23:00:00+02:00,132.0
2023-04-19T00:00:00+02:00,121.0
2023-04-19T01:00:00+02:00,119.0
2023-04-19T02:00:00+02:00,109.0
2023-04-19T03:00:00+02:00,106.0
2023-04-19T04:00:00+02:00,118.0
2023-04-19T05:00:00+02:00,120.0
2023-04-19T06:00:00+02:00,88.0
2023-04-19T07:00:00+02:00,79.0
2023-04-19T08:00:00+02:00,76.0
2023-04-19T09:00:00+02:00,78.0
2023-04-19T10:00:00+02:00,61.0
2023-04-19T11:00:00+02:00,30.0
2023-04-19T12:00:00+02:00,15.0
2023-04-19T13:00:00+02:00,10.0
2023-04-19T14:00:00+02:00,5.0
2023-04-19T15:00:00+02:00,1.0
2023-04-19T16:00:00+02:00,0.0
2023-04-19T17:00:00+02:00,0.0
2023-04-19T18:00:00+02:00,0.0
2023-04-19T19:00:00+02:00,0.0
2023-04-19T20:00:00+02:00,2.0
2023-04-19T21:00:00+02:00,9.0
2023-04-19T22:00:00+02:00,18.0
2023-04-19T23:00:00+02:00,40.0
2023-04-20T00:00:00+02:00,37.0
2023-04-20T01:00:00+02:00,37.0
2023-04-20T02:00:00+02:00,167.0
2023-04-20T03:00:00+02:00,183.0
2023-04-20T04:00:00+02:00,179.0
2023-04-20T05:00:00+02:00,177.0
2023-04-20T06:00:00+02:00,173.0
2023-04-20T07:00:00+02:00,190.0
2023-04-20T08:00:00+02:00,204.0
2023-04-20T09:00:00+02:00,191.0
2023-04-20T10:00:00+02:00,131.0
2023-04-20T11:00:00+02:00,77.0
2023-04-20T12:00:00+02:00,35.0
2023-04-20T13:00:00+02:00,51.0
2023-04-20T14:00:00+02:00,45.0
2023-04-20T15:00:00+02:00,71.0
2023-04-20T16:00:00+02:00,107.0
2023-04-20T17:00:00+02:00,106.0
2023-04-20T18:00:00+02:00,102.0
2023-04-20T19:00:00+02:00,77.0
2023-04-20T20:00:00+02:00,88.0
2023-04-20T21:00:00+02:00,94.0
2023-04-20T22:00:00+02:00,124.0
2023-04-20T23:00:00+02:00,184.0
2023-04-21T00:00:00+02:00,163.0
2023-04-21T01:00:00+02:00,157.0
2023-04-21T02:00:00+02:00,91.0
2023-04-21T03:00:00+02:00,132.0
2023-04-21T04:00:00+02:00,93.0
2023-04-21T05:00:00+02:00,97.0
2023-04-21T06:00:00+02:00,102.0
2023-04-21T07:00:00+02:00,95.0
2023-04-21T08:00:00+02:00,81.0
2023-04-21T09:00:00+02:00,63.0
2023-04-21T10:00:00+02:00,52.0
2023-04-21T11:00:00+02:00,39.0
2023-04-21T12:00:00+02:00,25.0
2023-04-21T13:00:00+02:00,15.0
2023-04-21T14:00:00+02:00,7.0
2023-04-21T15:00:00+02:00,0.0
2023-04-21T16:00:00+02:00,0.0
2023-04-21T17:00:00+02:00,0.0
2023-04-21T18:00:00+02:00,0.0
2023-04-21T19:00:00+02:00,0.0
2023-04-21T20:00:00+02:00,14.0
2023-04-21T21:00:00+02:00,63.0
2023-04-21T22:00:00+02:00,80.0
2023-04-21T23:00:00+02:00,61.0
2023-04-22T00:00:00+02:00,48.0
2023-04-22T01:00:00+02:00,57.0
2023-04-22T02:00:00+02:00,48.0
2023-04-22T03:00:00+02:00,31.0
2023-04-22T04:00:00+02:00,13.0
2023-04-22T05:00:00+02:00,0.0
2023-04-22T06:00:00+02:00,4.0
2023-04-22T07:00:00+02:00,0.0
2023-04-22T08:00:00+02:00,0.0
2023-04-22T09:00:00+02:00,0.0
2023-04-22T10:00:00+02:00,22.0
2023-04-22T11:00:00+02:00,101.0
2023-04-22T12:00:00+02:00,130.0
2023-04-22T13:00:00+02:00,91.0
2023-04-22T14:00:00+02:00,148.0
2023-04-22T15:00:00+02:00,182.0
2023-04-22T16:00:00+02:00,199.0
2023-04-22T17:00:00+02:00,190.0
2023-04-22T18:00:00+02:00,195.0
2023-04-22T19:00:00+02:00,204.0
2023-04-22T20:00:00+02:00,207.0
2023-04-22T21:00:00+02:00,209.0
2023-04-22T22:00:00+02:00,208.0
2023-04-22T23:00:00+02:00,174.0
2023-04-23T00:00:00+02:00,186.0
2023-04-23T01:00:00+02:00,228.0
2023-04-23T02:00:00+02:00,233.0
2023-04-23T03:00:00+02:00,237.0
2023-04-23T04:00:00+02:00,228.0
2023-04-23T05:00:00+02:00,236.0
2023-04-23T06:00:00+02:00,237.0
2023-04-23T07:00:00+02:00,226.0
2023-04-23T08:00:00+02:00,237.0
2023-04-23T09:00:00+02:00,236.0
2023-04-23T10:00:00+02:00,226.0
2023-04-23T11:00:00+02:00,231.0
2023-04-23T12:00:00+02:00,237.0
2023-04-23T13:00:00+02:00,234.0
2023-04-23T14:00:00+02:00,218.0
2023-04-23T15:00:00+02:00,178.0
2023-04-23T16:00:00+02:00,160.0
2023-04-23T17:00:00+02:00,184.0
2023-04-23T18:00:00+02:00,178.0
2023-04-23T19:00:00+02:00,209.0
2023-04-23T20:00:00+02:00,193.0
2023-04-23T21:00:00+02:00,199.0
2023-04-23T22:00:00+02:00,210.0
2023-04-23T23:00:00+02:00,211.0
2023-04-24T00:00:00+02:00,145.0
2023-04-24T01:00:00+02:00,168.0
2023-04-24T02:00:00+02:00,174.0
2023-04-24T03:00:00+02:00,165.0
2023-04-24T04:00:00+02:00,130.0
2023-04-24T05:00:00+02:00,109.0
2023-04-24T06:00:00+02:00,80.0
2023-04-24T07:00:00+02:00,86.0
2023-04-24T08:00:00+02:00,64.0
2023-04-24T09:00:00+02:00,44.0
2023-04-24T10:00:00+02:00,60.0
2023-04-24T11:00:00+02:00,82.0
2023-04-24T12:00:00+02:00,85.0
2023-04-24T13:00:00+02:00,62.0
2023-04-24T14:00:00+02:00,52.0
2023-04-24T15:00:00+02:00,49.0
2023-04-24T16:00:00+02:00,57.0
2023-04-24T17:00:00+02:00,50.0
2023-04-24T18:00:00+02:00,58.0
2023-04-24T19:00:00+02:00,69.0
2023-04-24T20:00:00+02:00,77.0
2023-04-24T21:00:00+02:00,68.0
2023-04-24T22:00:00+02:00,70.0
2023-04-24T23:00:00+02:00,59.0
2023-04-25T00:00:00+02:00,60.0
2023-04-25T01:00:00+02:00,41.0
2023-04-25T02:00:00+02:00,39.0
2023-04-25T03:00:00+02:00,38.0
2023-04-25T04:00:00+02:00,32.0
2023-04-25T05:00:00+02:00,25.0
2023-04-25T06:00:00+02:00,13.0
