Date,Group1
2023-05-15T07:00:00+02:00,44.0
2023-05-15T08:00:00+02:00,32.0
2023-05-15T09:00:00+02:00,35.0
2023-05-15T10:00:00+02:00,61.0
2023-05-15T11:00:00+02:00,56.0
2023-05-15T12:00:00+02:00,52.0
2023-05-15T13:00:00+02:00,43.0
2023-05-15T14:00:00+02:00,50.0
2023-05-15T15:00:00+02:00,115.0
2023-05-15T16:00:00+02:00,154.0
2023-05-15T17:00:00+02:00,150.0
2023-05-15T18:00:00+02:00,125.0
2023-05-15T19:00:00+02:00,159.0
2023-05-15T20:00:00+02:00,174.0
2023-05-15T21:00:00+02:00,206.0
2023-05-15T22:00:00+02:00,212.0
2023-05-15T23:00:00+02:00,196.0
2023-05-16T00:00:00+02:00,163.0
2023-05-16T01:00:00+02:00,168.0
2023-05-16T03:00:00+02:00,170.0
2023-05-16T04:00:00+02:00,167.0
2023-05-16T05:00:00+02:00,162.0
2023-05-16T06:00:00+02:00,140.0
2023-05-16T07:00:00+02:00,102.0
2023-05-16T08:00:00+02:00,69.0
2023-05-16T09:00:00+02:00,38.0
2023-05-16T10:00:00+02:00,14.0
2023-05-16T11:00:00+02:00,7.0
2023-05-16T12:00:00+02:00,7.0
2023-05-16T13:00:00+02:00,16.0
2023-05-16T14:00:00+02:00,14.0
2023-05-16T15:00:00+02:00,15.0
2023-05-16T16:00:00+02:00,24.0
2023-05-16T17:00:00+02:00,36.0
2023-05-16T18:00:00+02:00,25.0
2023-05-16T19:00:00+02:00,33.0
2023-05-16T20:00:00+02:00,109.0
2023-05-16T21:00:00+02:00,184.0
2023-05-16T22:00:00+02:00,182.0
2023-05-16T23:00:00+02:00,149.0
2023-05-17T00:00:00+02:00,140.0
2023-05-17T01:00:00+02:00,164.0
2023-05-17T03:00:00+02:00,102.0
2023-05-17T04:00:00+02:00,73.0
2023-05-17T05:00:00+02:00,74.0
2023-05-17T06:00:00+02:00,109.0
2023-05-17T07:00:00+02:00,126.0
2023-05-17T08:00:00+02:00,108.0
2023-05-17T09:00:00+02:00,111.0
2023-05-17T10:00:00+02:00,61.0
2023-05-17T11:00:00+02:00,17.0
2023-05-17T12:00:00+02:00,2.0
2023-05-17T13:00:00+02:00,0.0
2023-05-17T14:00:00+02:00,7.0
2023-05-17T15:00:00+02:00,19.0
2023-05-17T16:00:00+02:00,24.0
2023-05-17T17:00:00+02:00,22.0
2023-05-17T18:00:00+02:00,31.0
2023-05-17T19:00:00+02:00,41.0
2023-05-17T20:00:00+02:00,48.0
2023-05-17T21:00:00+02:00,109.0
2023-05-17T22:00:00+02:00,118.0
2023-05-17T23:00:00+02:00,119.0
2023-05-18T00:00:00+02:00,128.0
2023-05-18T01:00:00+02:00,124.0
2023-05-18T03:00:00+02:00,102.0
2023-05-18T04:00:00+02:00,119.0
2023-05-18T05:00:00+02:00,91.0
2023-05-18T06:00:00+02:00,85.0
2023-05-18T07:00:00+02:00,74.0
2023-05-18T08:00:00+02:00,62.0
2023-05-18T09:00:00+02:00,59.0
2023-05-18T10:00:00+02:00,32.0
2023-05-18T11:00:00+02:00,23.0
2023-05-18T12:00:00+02:00,9.0
2023-05-18T13:00:00+02:00,5.0
2023-05-18T14:00:00+02:00,10.0
2023-05-18T15:00:00+02:00,10.0
2023-05-18T16:00:00+02:00,24.0
2023-05-18T17:00:00+02:00,59.0
2023-05-18T18:00:00+02:00,63.0
2023-05-18T19:00:00+02:00,37.0
2023-05-18T20:00:00+02:00,20.0
2023-05-18T21:00:00+02:00,69.0
2023-05-18T22:00:00+02:00,124.0
2023-05-18T23:00:00+02:00,156.0
2023-05-19T00:00:00+02:00,129.0
2023-05-19T01:00:00+02:00,130.0
2023-05-19T03:00:00+02:00,124.0
2023-05-19T04:00:00+02:00,136.0
2023-05-19T05:00:00+02:00,139.0
2023-05-19T06:00:00+02:00,126.0
2023-05-19T07:00:00+02:00,118.0
2023-05-19T08:00:00+02:00,156.0
2023-05-19T09:00:00+02:00,96.0
2023-05-19T10:00:00+02:00,57.0
2023-05-19T11:00:00+02:00,75.0
2023-05-19T12:00:00+02:00,53.0
2023-05-19T13:00:00+02:00,46.0
2023-05-19T14:00:00+02:00,77.0
2023-05-19T15:00:00+02:00,71.0
2023-05-19T16:00:00+02:00,68.0
2023-05-19T17:00:00+02:00,97.0
2023-05-19T18:00:00+02:00,139.0
2023-05-19T19:00:00+02:00,187.0
2023-05-19T20:00:00+02:00,160.0
2023-05-19T21:00:00+02:00,147.0
2023-05-19T22:00:00+02:00,177.0
2023-05-19T23:00:00+02:00,186.0
2023-05-20T00:00:00+02:00,150.0
2023-05-20T01:00:00+02:00,148.0
2023-05-20T03:00:00+02:00,132.0
2023-05-20T04:00:00+02:00,147.0
2023-05-20T05:00:00+02:00,180.0
2023-05-20T06:00:00+02:00,162.0
2023-05-20T07:00:00+02:00,172.0
2023-05-20T08:00:00+02:00,133.0
2023-05-20T09:00:00+02:00,92.0
2023-05-20T10:00:00+02:00,71.0
2023-05-20T11:00:00+02:00,56.0
2023-05-20T12:00:00+02:00,89.0
2023-05-20T13:00:00+02:00,95.0
2023-05-20T14:00:00+02:00,80.0
2023-05-20T15:00:00+02:00,90.0
2023-05-20T16:00:00+02:00,79.0
2023-05-20T17:00:00+02:00,85.0
2023-05-20T18:00:00+02:00,93.0
2023-05-20T19:00:00+02:00,165.0
2023-05-20T20:00:00+02:00,197.0
2023-05-20T21:00:00+02:00,175.0
2023-05-20T22:00:00+02:00,158.0
2023-05-20T23:00:00+02:00,118.0
2023-05-21T00:00:00+02:00,119.0
2023-05-21T01:00:00+02:00,120.0
2023-05-21T03:00:00+02:00,97.0
2023-05-21T04:00:00+02:00,96.0
2023-05-21T05:00:00+02:00,91.0
2023-05-21T06:00:00+02:00,97.0
2023-05-21T07:00:00+02:00,126.0
2023-05-21T08:00:00+02:00,140.0
2023-05-21T09:00:00+02:00,118.0
2023-05-21T10:00:00+02:00,63.0
2023-05-21T11:00:00+02:00,39.0
2023-05-21T12:00:00+02:00,40.0
2023-05-21T13:00:00+02:00,32.0
2023-05-21T14:00:00+02:00,19.0
2023-05-21T15:00:00+02:00,6.0
2023-05-21T16:00:00+02:00,11.0
2023-05-21T17:00:00+02:00,20.0
2023-05-21T18:00:00+02:00,35.0
2023-05-21T19:00:00+02:00,76.0
2023-05-21T20:00:00+02:00,99.0
2023-05-21T21:00:00+02:00,118.0
2023-05-21T22:00:00+02:00,128.0
2023-05-21T23:00:00+02:00,153.0
2023-05-22T00:00:00+02:00,148.0
2023-05-22T01:00:00+02:00,118.0
2023-05-22T03:00:00+02:00,82.0
2023-05-22T04:00:00+02:00,87.0
2023-05-22T05:00:00+02:00,92.0
2023-05-22T06:00:00+02:00,109.0
2023-05-22T07:00:00+02:00,117.0
2023-05-22T08:00:00+02:00,110.0
2023-05-22T09:00:00+02:00,95.0
2023-05-22T10:00:00+02:00,87.0
2023-05-22T11:00:00+02:00,75.0
2023-05-22T12:00:00+02:00,69.0
2023-05-22T13:00:00+02:00,46.0
2023-05-22T14:00:00+02:00,35.0
2023-05-22T15:00:00+02:00,52.0
2023-05-22T16:00:00+02:00,55.0
2023-05-22T17:00:00+02:00,28.0
2023-05-22T18:00:00+02:00,24.0
2023-05-22T19:00:00+02:00,53.0
2023-05-22T20:00:00+02:00,74.0
2023-05-22T21:00:00+02:00,67.0
2023-05-22T22:00:00+02:00,114.0
2023-05-22T23:00:00+02:00,148.0
2023-05-23T00:00:00+02:00,143.0
2023-05-23T01:00:00+02:00,146.0
2023-05-23T03:00:00+02:00,135.0
2023-05-23T04:00:00+02:00,131.0
2023-05-23T05:00:00+02:00,132.0
2023-05-23T06:00:00+02:00,135.0
2023-05-23T07:00:00+02:00,119.0
2023-05-23T08:00:00+02:00,127.0
2023-05-23T09:00:00+02:00,93.0
2023-05-23T10:00:00+02:00,80.0
2023-05-23T16:00:00+02:00,144.0
2023-05-23T17:00:00+02:00,149.0
2023-05-23T18:00:00+02:00,168.0
2023-05-23T19:00:00+02:00,157.0
2023-05-23T20:00:00+02:00,96.0
2023-05-23T21:00:00+02:00,75.0
2023-05-23T22:00:00+02:00,206.0
2023-05-23T23:00:00+02:00,208.0
2023-05-24T00:00:00+02:00,212.0
2023-05-24T01:00:00+02:00,184.0
2023-05-24T03:00:00+02:00,187.0
2023-05-24T04:00:00+02:00,188.0
2023-05-24T05:00:00+02:00,188.0
2023-05-24T06:00:00+02:00,163.0
2023-05-24T07:00:00+02:00,171.0
2023-05-24T08:00:00+02:00,155.0
2023-05-24T09:00:00+02:00,127.0
2023-05-24T10:00:00+02:00,124.0
2023-05-24T11:00:00+02:00,140.0
2023-05-24T12:00:00+02:00,0.0
2023-05-24T13:00:00+02:00,0.0
2023-05-24T14:00:00+02:00,0.0
2023-05-24T15:00:00+02:00,0.0
2023-05-24T16:00:00+02:00,0.0
2023-05-24T17:00:00+02:00,1.0
2023-05-24T18:00:00+02:00,0.0
2023-05-24T19:00:00+02:00,0.0
2023-05-24T20:00:00+02:00,31.0
2023-05-24T21:00:00+02:00,159.0
2023-05-24T22:00:00+02:00,178.0
2023-05-24T23:00:00+02:00,167.0
2023-05-25T00:00:00+02:00,157.0
2023-05-25T01:00:00+02:00,122.0
2023-05-25T03:00:00+02:00,108.0
2023-05-25T04:00:00+02:00,100.0
2023-05-25T05:00:00+02:00,96.0
2023-05-25T06:00:00+02:00,112.0
2023-05-25T07:00:00+02:00,120.0
2023-05-25T08:00:00+02:00,114.0
2023-05-25T09:00:00+02:00,90.0
2023-05-25T10:00:00+02:00,59.0
2023-05-25T11:00:00+02:00,64.0
2023-05-25T12:00:00+02:00,65.0
2023-05-25T13:00:00+02:00,110.0
2023-05-25T14:00:00+02:00,138.0
2023-05-25T15:00:00+02:00,128.0
2023-05-25T16:00:00+02:00,116.0
2023-05-25T17:00:00+02:00,116.0
2023-05-25T18:00:00+02:00,125.0
2023-05-25T19:00:00+02:00,124.0
2023-05-25T20:00:00+02:00,136.0
2023-05-25T21:00:00+02:00,150.0
2023-05-25T22:00:00+02:00,129.0
2023-05-25T23:00:00+02:00,139.0
2023-05-26T00:00:00+02:00,169.0
2023-05-26T01:00:00+02:00,182.0
2023-05-26T03:00:00+02:00,184.0
2023-05-26T04:00:00+02:00,176.0
2023-05-26T05:00:00+02:00,179.0
2023-05-26T06:00:00+02:00,175.0
2023-05-26T07:00:00+02:00,152.0
2023-05-26T08:00:00+02:00,123.0
2023-05-26T09:00:00+02:00,112.0
2023-05-26T10:00:00+02:00,86.0
2023-05-26T11:00:00+02:00,82.0
2023-05-26T12:00:00+02:00,102.0
2023-05-26T13:00:00+02:00,89.0
2023-05-26T14:00:00+02:00,91.0
2023-05-26T15:00:00+02:00,91.0
2023-05-26T16:00:00+02:00,106.0
2023-05-26T17:00:00+02:00,92.0
2023-05-26T18:00:00+02:00,96.0
2023-05-26T19:00:00+02:00,81.0
2023-05-26T20:00:00+02:00,97.0
2023-05-26T21:00:00+02:00,119.0
2023-05-26T22:00:00+02:00,109.0
2023-05-26T23:00:00+02:00,99.0
2023-05-27T00:00:00+02:00,97.0
2023-05-27T01:00:00+02:00,142.0
2023-05-27T03:00:00+02:00,188.0
2023-05-27T04:00:00+02:00,181.0
2023-05-27T05:00:00+02:00,184.0
2023-05-27T06:00:00+02:00,179.0
2023-05-27T07:00:00+02:00,156.0
2023-05-27T08:00:00+02:00,139.0
2023-05-27T09:00:00+02:00,104.0
2023-05-27T10:00:00+02:00,75.0
2023-05-27T11:00:00+02:00,68.0
2023-05-27T12:00:00+02:00,52.0
2023-05-27T13:00:00+02:00,27.0
2023-05-27T14:00:00+02:00,17.0
2023-05-27T15:00:00+02:00,16.0
2023-05-27T16:00:00+02:00,8.0
2023-05-27T17:00:00+02:00,3.0
2023-05-27T18:00:00+02:00,0.0
2023-05-27T19:00:00+02:00,4.0
2023-05-27T20:00:00+02:00,14.0
2023-05-27T21:00:00+02:00,42.0
2023-05-27T22:00:00+02:00,97.0
2023-05-27T23:00:00+02:00,149.0
2023-05-28T00:00:00+02:00,141.0
2023-05-28T01:00:00+02:00,128.0
2023-05-28T03:00:00+02:00,113.0
2023-05-28T04:00:00+02:00,99.0
2023-05-28T05:00:00+02:00,94.0
2023-05-28T06:00:00+02:00,78.0
2023-05-28T07:00:00+02:00,79.0
2023-05-28T08:00:00+02:00,59.0
2023-05-28T09:00:00+02:00,43.0
2023-05-28T10:00:00+02:00,35.0
2023-05-28T11:00:00+02:00,25.0
2023-05-28T12:00:00+02:00,26.0
2023-05-28T13:00:00+02:00,42.0
2023-05-28T14:00:00+02:00,29.0
2023-05-28T15:00:00+02:00,26.0
2023-05-28T16:00:00+02:00,35.0
2023-05-28T17:00:00+02:00,46.0
2023-05-28T18:00:00+02:00,64.0
2023-05-28T19:00:00+02:00,73.0
2023-05-28T20:00:00+02:00,103.0
2023-05-28T21:00:00+02:00,135.0
2023-05-28T22:00:00+02:00,166.0
2023-05-28T23:00:00+02:00,181.0
2023-05-29T00:00:00+02:00,181.0
2023-05-29T01:00:00+02:00,180.0
2023-05-29T03:00:00+02:00,191.0
2023-05-29T04:00:00+02:00,200.0
2023-05-29T05:00:00+02:00,197.0
2023-05-29T06:00:00+02:00,192.0
2023-05-29T07:00:00+02:00,198.0
2023-05-29T08:00:00+02:00,189.0
2023-05-29T09:00:00+02:00,191.0
2023-05-29T10:00:00+02:00,173.0
2023-05-29T11:00:00+02:00,141.0
2023-05-29T12:00:00+02:00,113.0
2023-05-29T13:00:00+02:00,116.0
2023-05-29T14:00:00+02:00,146.0
2023-05-29T15:00:00+02:00,146.0
2023-05-29T16:00:00+02:00,140.0
2023-05-29T17:00:00+02:00,151.0
2023-05-29T18:00:00+02:00,158.0
2023-05-29T19:00:00+02:00,170.0
2023-05-29T20:00:00+02:00,149.0
2023-05-29T21:00:00+02:00,166.0
2023-05-29T22:00:00+02:00,171.0
2023-05-29T23:00:00+02:00,177.0
2023-05-30T00:00:00+02:00,184.0
2023-05-30T01:00:00+02:00,187.0
2023-05-30T03:00:00+02:00,194.0
2023-05-30T04:00:00+02:00,187.0
2023-05-30T05:00:00+02:00,187.0
2023-05-30T06:00:00+02:00,182.0
2023-05-30T07:00:00+02:00,180.0
2023-05-30T08:00:00+02:00,155.0
2023-05-30T09:00:00+02:00,146.0
2023-05-30T10:00:00+02:00,130.0
2023-05-30T11:00:00+02:00,93.0
2023-05-30T12:00:00+02:00,71.0
2023-05-30T13:00:00+02:00,93.0
2023-05-30T14:00:00+02:00,86.0
2023-05-30T15:00:00+02:00,94.0
2023-05-30T16:00:00+02:00,97.0
2023-05-30T17:00:00+02:00,117.0
2023-05-30T18:00:00+02:00,122.0
2023-05-30T19:00:00+02:00,124.0
2023-05-30T20:00:00+02:00,125.0
2023-05-30T21:00:00+02:00,144.0
2023-05-30T22:00:00+02:00,136.0
2023-05-30T23:00:00+02:00,141.0
2023-05-31T00:00:00+02:00,180.0
2023-05-31T01:00:00+02:00,171.0
2023-05-31T03:00:00+02:00,134.0
2023-05-31T04:00:00+02:00,124.0
2023-05-31T05:00:00+02:00,133.0
2023-05-31T06:00:00+02:00,152.0
2023-05-31T07:00:00+02:00,153.0
2023-05-31T08:00:00+02:00,151.0
2023-05-31T09:00:00+02:00,128.0
2023-05-31T10:00:00+02:00,93.0
2023-05-31T11:00:00+02:00,86.0
2023-05-31T12:00:00+02:00,54.0
2023-05-31T13:00:00+02:00,45.0
2023-05-31T14:00:00+02:00,46.0
2023-05-31T15:00:00+02:00,32.0
2023-05-31T16:00:00+02:00,36.0
2023-05-31T17:00:00+02:00,45.0
2023-05-31T18:00:00+02:00,46.0
2023-05-31T19:00:00+02:00,67.0
2023-05-31T20:00:00+02:00,102.0
2023-05-31T21:00:00+02:00,100.0
2023-05-31T22:00:00+02:00,120.0
2023-05-31T23:00:00+02:00,150.0
