Date,Group1
2023-09-24T17:00:00+02:00,167.0
2023-09-24T18:00:00+02:00,159.0
2023-09-24T19:00:00+02:00,157.0
2023-09-24T20:00:00+02:00,135.0
2023-09-24T21:00:00+02:00,125.0
2023-09-24T22:00:00+02:00,117.0
2023-09-24T23:00:00+02:00,102.0
2023-09-25T00:00:00+02:00,95.0
2023-09-25T01:00:00+02:00,99.0
2023-09-25T02:00:00+02:00,72.0
2023-09-25T03:00:00+02:00,56.0
2023-09-25T04:00:00+02:00,53.0
2023-09-25T06:00:00+02:00,31.0
2023-09-25T07:00:00+02:00,20.0
2023-09-25T08:00:00+02:00,10.0
2023-09-25T09:00:00+02:00,12.0
2023-09-25T10:00:00+02:00,8.0
2023-09-25T11:00:00+02:00,0.0
2023-09-25T12:00:00+02:00,0.0
2023-09-25T13:00:00+02:00,0.0
2023-09-25T14:00:00+02:00,0.0
2023-09-25T15:00:00+02:00,0.0
2023-09-25T16:00:00+02:00,0.0
2023-09-25T17:00:00+02:00,0.0
2023-09-25T18:00:00+02:00,0.0
2023-09-25T19:00:00+02:00,0.0
2023-09-25T20:00:00+02:00,0.0
2023-09-25T21:00:00+02:00,0.0
2023-09-25T22:00:00+02:00,0.0
2023-09-25T23:00:00+02:00,0.0
2023-09-26T00:00:00+02:00,0.0
2023-09-26T01:00:00+02:00,0.0
2023-09-26T02:00:00+02:00,0.0
2023-09-26T03:00:00+02:00,0.0
2023-09-26T04:00:00+02:00,0.0
2023-09-26T05:00:00+02:00,2.0
2023-09-26T06:00:00+02:00,7.0
2023-09-26T07:00:00+02:00,7.0
2023-09-26T08:00:00+02:00,10.0
2023-09-26T09:00:00+02:00,9.0
2023-09-26T10:00:00+02:00,2.0
2023-09-26T11:00:00+02:00,6.0
2023-09-26T12:00:00+02:00,24.0
2023-09-26T13:00:00+02:00,29.0
2023-09-26T14:00:00+02:00,19.0
2023-09-26T15:00:00+02:00,17.0
2023-09-26T16:00:00+02:00,27.0
2023-09-26T17:00:00+02:00,36.0
2023-09-26T18:00:00+02:00,13.0
2023-09-26T19:00:00+02:00,17.0
2023-09-26T20:00:00+02:00,15.0
2023-09-26T21:00:00+02:00,9.0
2023-09-26T22:00:00+02:00,2.0
2023-09-26T23:00:00+02:00,0.0
2023-09-27T00:00:00+02:00,0.0
2023-09-27T01:00:00+02:00,0.0
2023-09-27T02:00:00+02:00,0.0
2023-09-27T03:00:00+02:00,1.0
2023-09-27T04:00:00+02:00,6.0
2023-09-27T05:00:00+02:00,33.0
2023-09-27T06:00:00+02:00,49.0
2023-09-27T07:00:00+02:00,59.0
2023-09-27T08:00:00+02:00,88.0
2023-09-27T09:00:00+02:00,94.0
2023-09-27T10:00:00+02:00,113.0
2023-09-27T11:00:00+02:00,119.0
2023-09-27T12:00:00+02:00,141.0
2023-09-27T14:00:00+02:00,202.0
2023-09-27T15:00:00+02:00,214.0
2023-09-27T20:00:00+02:00,209.0
2023-09-27T21:00:00+02:00,115.0
2023-09-27T22:00:00+02:00,95.0
2023-09-27T23:00:00+02:00,80.0
2023-09-28T00:00:00+02:00,70.0
2023-09-28T01:00:00+02:00,54.0
2023-09-28T02:00:00+02:00,33.0
2023-09-28T03:00:00+02:00,19.0
2023-09-28T04:00:00+02:00,16.0
2023-09-28T05:00:00+02:00,13.0
2023-09-28T06:00:00+02:00,14.0
2023-09-28T07:00:00+02:00,10.0
2023-09-28T08:00:00+02:00,5.0
2023-09-28T09:00:00+02:00,11.0
2023-09-28T10:00:00+02:00,10.0
2023-09-28T11:00:00+02:00,23.0
2023-09-28T12:00:00+02:00,42.0
2023-09-28T13:00:00+02:00,58.0
2023-09-28T14:00:00+02:00,70.0
2023-09-28T15:00:00+02:00,74.0
2023-09-28T16:00:00+02:00,89.0
